c_setting,epsilon_setting,cv_scores
15.0,2.8499999999999988,-30.69
15.0,2.8599999999999985,-30.68
15.0,2.8699999999999988,-30.71
15.0,2.8799999999999986,-30.73
15.0,2.889999999999999,-30.75
15.0,2.8999999999999986,-30.76
15.0,2.909999999999999,-30.77
15.0,2.9199999999999986,-30.77
15.0,2.929999999999999,-30.76
15.0,2.9399999999999986,-30.76
15.0,2.949999999999999,-30.77
15.0,2.9599999999999986,-30.76
15.0,2.969999999999999,-30.74
15.0,2.9799999999999986,-30.73
15.0,2.9899999999999984,-30.72
15.0,2.9999999999999987,-30.71
15.0,3.0099999999999985,-30.72
15.0,3.0199999999999987,-30.73
15.0,3.0299999999999985,-30.74
15.0,3.0399999999999987,-30.72
15.0,3.0499999999999985,-30.72
15.0,3.0599999999999987,-30.72
15.0,3.0699999999999985,-30.71
15.0,3.0799999999999987,-30.71
15.0,3.0899999999999985,-30.7
15.0,3.0999999999999988,-30.68
15.0,3.1099999999999985,-30.66
15.0,3.1199999999999988,-30.66
15.0,3.1299999999999986,-30.66
15.0,3.1399999999999983,-30.66
15.0,3.1499999999999986,-30.66
15.0,3.1599999999999984,-30.66
15.0,3.1699999999999986,-30.67
15.0,3.1799999999999984,-30.68
15.0,3.1899999999999986,-30.68
15.0,3.1999999999999984,-30.68
15.0,3.2099999999999986,-30.71
15.0,3.2199999999999984,-30.7
15.0,3.2299999999999986,-30.69
15.0,3.2399999999999984,-30.68
15.0,3.2499999999999987,-30.68
15.0,3.2599999999999985,-30.68
15.0,3.2699999999999987,-30.71
15.0,3.2799999999999985,-30.72
15.0,3.2899999999999987,-30.73
15.0,3.2999999999999985,-30.74
15.0,3.3099999999999983,-30.77
15.0,3.3199999999999985,-30.77
15.0,3.3299999999999983,-30.76
15.0,3.3399999999999985,-30.75
15.0,3.3499999999999983,-30.74
15.0,3.3599999999999985,-30.72
15.0,3.3699999999999983,-30.72
15.0,3.3799999999999986,-30.73
15.0,3.3899999999999983,-30.75
15.0,3.3999999999999986,-30.74
15.0,3.4099999999999984,-30.78
15.0,3.4199999999999986,-30.77
15.0,3.4299999999999984,-30.77
15.0,3.4399999999999986,-30.8
15.0,3.4499999999999984,-30.82
15.0,3.4599999999999986,-30.82
15.0,3.4699999999999984,-30.82
15.0,3.479999999999998,-30.81
15.0,3.4899999999999984,-30.82
15.0,3.4999999999999982,-30.82
15.0,3.5099999999999985,-30.83
15.0,3.5199999999999982,-30.82
15.0,3.5299999999999985,-30.8
15.0,3.5399999999999983,-30.79
15.0,3.5499999999999985,-30.78
15.0,3.5599999999999983,-30.76
15.0,3.5699999999999985,-30.77
15.0,3.5799999999999983,-30.77
15.0,3.5899999999999985,-30.75
15.0,3.5999999999999983,-30.74
15.0,3.6099999999999985,-30.72
15.0,3.6199999999999983,-30.69
15.0,3.629999999999998,-30.68
15.0,3.6399999999999983,-30.67
15.0,3.649999999999998,-30.65
15.0,3.6599999999999984,-30.63
15.0,3.669999999999998,-30.61
15.0,3.6799999999999984,-30.6
15.0,3.689999999999998,-30.58
15.0,3.6999999999999984,-30.56
15.0,3.709999999999998,-30.57
15.0,3.7199999999999984,-30.57
15.0,3.729999999999998,-30.54
15.0,3.7399999999999984,-30.51
15.0,3.7499999999999982,-30.5
15.0,3.7599999999999985,-30.49
15.0,3.7699999999999982,-30.49
15.0,3.779999999999998,-30.48
15.0,3.7899999999999983,-30.49
15.0,3.799999999999998,-30.49
15.0,3.8099999999999983,-30.49
15.0,3.819999999999998,-30.47
15.0,3.8299999999999983,-30.46
15.0,3.839999999999998,-30.44
15.0,3.8499999999999983,-30.43
15.0,3.859999999999998,-30.41
15.0,3.8699999999999983,-30.4
15.0,3.879999999999998,-30.38
15.0,3.8899999999999983,-30.37
15.0,3.899999999999998,-30.36
15.0,3.9099999999999984,-30.36
15.0,3.919999999999998,-30.34
15.0,3.9299999999999984,-30.34
15.0,3.939999999999998,-30.33
15.0,3.949999999999998,-30.34
15.0,3.959999999999998,-30.35
15.0,3.969999999999998,-30.36
15.0,3.979999999999998,-30.37
15.0,3.989999999999998,-30.38
15.0,3.9999999999999982,-30.38
15.0,4.009999999999998,-30.38
15.0,4.019999999999998,-30.39
15.0,4.029999999999998,-30.39
15.0,4.039999999999998,-30.38
15.0,4.049999999999998,-30.35
15.0,4.059999999999998,-30.32
15.0,4.069999999999998,-30.29
15.0,4.079999999999998,-30.28
15.0,4.089999999999998,-30.27
15.0,4.099999999999998,-30.25
15.0,4.109999999999998,-30.23
15.0,4.119999999999997,-30.23
15.0,4.129999999999997,-30.22
15.0,4.139999999999998,-30.22
15.0,4.149999999999998,-30.22
15.0,4.1599999999999975,-30.22
15.0,4.169999999999997,-30.21
15.0,4.179999999999998,-30.2
15.0,4.189999999999998,-30.2
15.0,4.1999999999999975,-30.2
15.0,4.209999999999997,-30.19
15.0,4.219999999999998,-30.19
15.0,4.229999999999998,-30.19
15.0,4.2399999999999975,-30.18
15.0,4.249999999999997,-30.17
15.0,4.259999999999998,-30.15
15.0,4.269999999999998,-30.14
15.0,4.279999999999998,-30.13
15.0,4.289999999999997,-30.12
15.0,4.299999999999997,-30.13
15.0,4.309999999999998,-30.13
15.0,4.319999999999998,-30.13
15.0,4.329999999999997,-30.13
15.0,4.339999999999997,-30.14
15.0,4.349999999999998,-30.15
15.0,4.359999999999998,-30.17
15.0,4.369999999999997,-30.17
15.0,4.379999999999997,-30.18
15.0,4.389999999999998,-30.19
15.0,4.399999999999998,-30.2
15.0,4.4099999999999975,-30.21
15.0,4.419999999999997,-30.2
15.0,4.429999999999997,-30.19
15.0,4.439999999999998,-30.17
15.0,4.4499999999999975,-30.13
15.0,4.459999999999997,-30.09
15.0,4.469999999999997,-30.07
15.0,4.479999999999998,-30.06
15.0,4.4899999999999975,-30.05
15.0,4.499999999999997,-30.06
15.0,4.509999999999997,-30.05
15.0,4.519999999999998,-30.04
15.0,4.529999999999998,-30.04
15.0,4.539999999999997,-30.04
15.0,4.549999999999997,-30.05
15.0,4.559999999999998,-30.06
15.0,4.569999999999998,-30.06
15.0,4.579999999999997,-30.07
15.0,4.589999999999997,-30.08
15.0,4.599999999999997,-30.07
15.0,4.609999999999998,-30.06
15.0,4.619999999999997,-30.03
15.0,4.629999999999997,-30.0
15.0,4.639999999999997,-29.99
15.0,4.649999999999998,-29.99
15.0,4.6599999999999975,-29.99
15.0,4.669999999999997,-29.99
15.0,4.679999999999997,-29.98
15.0,4.689999999999998,-29.98
15.0,4.6999999999999975,-29.97
15.0,4.709999999999997,-29.94
15.0,4.719999999999997,-29.93
15.0,4.729999999999998,-29.93
15.0,4.7399999999999975,-29.95
15.0,4.749999999999997,-29.98
15.0,4.759999999999997,-30.0
15.0,4.769999999999997,-30.01
15.0,4.779999999999998,-30.03
15.0,4.789999999999997,-30.03
15.0,4.799999999999997,-30.04
15.0,4.809999999999997,-30.05
15.0,4.819999999999998,-30.07
15.0,4.829999999999997,-30.1
15.0,4.839999999999997,-30.12
15.0,4.849999999999997,-30.12
15.0,4.859999999999998,-30.13
15.0,4.869999999999997,-30.15
15.0,4.879999999999997,-30.18
15.0,4.889999999999997,-30.2
15.0,4.899999999999997,-30.22
15.0,4.9099999999999975,-30.22
15.0,4.919999999999997,-30.23
15.0,4.929999999999997,-30.25
15.0,4.939999999999997,-30.25
15.0,4.9499999999999975,-30.27
15.0,4.959999999999997,-30.28
15.0,4.969999999999997,-30.3
15.0,4.979999999999997,-30.32
15.0,4.9899999999999975,-30.35
15.0,4.999999999999997,-30.37
15.0,5.009999999999997,-30.4
15.0,5.019999999999997,-30.44
15.0,5.029999999999998,-30.46
15.0,5.039999999999997,-30.47
15.0,5.049999999999997,-30.47
15.0,5.059999999999997,-30.48
15.0,5.069999999999997,-30.49
15.0,5.079999999999997,-30.5
15.0,5.089999999999997,-30.53
15.0,5.099999999999997,-30.55
15.0,5.109999999999997,-30.52
15.0,5.119999999999997,-30.49
15.0,5.129999999999997,-30.49
15.0,5.139999999999997,-30.5
15.0,5.149999999999997,-30.5
15.0,5.1599999999999975,-30.51
15.0,5.169999999999997,-30.55
15.0,5.179999999999997,-30.57
15.0,5.189999999999997,-30.58
15.0,5.1999999999999975,-30.6
15.0,5.209999999999997,-30.61
15.0,5.219999999999997,-30.62
15.0,5.229999999999997,-30.63
15.0,5.239999999999997,-30.62
15.0,5.249999999999997,-30.63
15.0,5.259999999999997,-30.64
15.0,5.269999999999997,-30.65
15.0,5.279999999999997,-30.65
15.0,5.289999999999997,-30.66
15.0,5.299999999999997,-30.67
15.0,5.309999999999997,-30.67
15.0,5.319999999999997,-30.7
15.0,5.329999999999997,-30.72
15.0,5.339999999999997,-30.72
15.0,5.349999999999997,-30.69
15.0,5.359999999999997,-30.66
15.0,5.369999999999997,-30.65
15.0,5.379999999999997,-30.62
15.0,5.389999999999997,-30.61
15.0,5.399999999999997,-30.61
15.0,5.409999999999997,-30.6
15.0,5.419999999999997,-30.6
15.0,5.429999999999997,-30.6
15.0,5.439999999999997,-30.6
15.0,5.449999999999997,-30.61
15.0,5.459999999999997,-30.61
15.0,5.469999999999997,-30.61
15.0,5.479999999999997,-30.63
15.0,5.489999999999997,-30.64
15.0,5.499999999999997,-30.65
15.0,5.509999999999997,-30.65
15.0,5.519999999999997,-30.66
15.0,5.529999999999997,-30.68
15.0,5.539999999999997,-30.69
15.0,5.549999999999997,-30.69
15.0,5.559999999999997,-30.7
15.0,5.569999999999997,-30.72
15.0,5.5799999999999965,-30.73
15.0,5.589999999999997,-30.75
15.0,5.599999999999997,-30.77
15.0,5.609999999999997,-30.79
15.0,5.6199999999999966,-30.82
15.0,5.629999999999997,-30.83
15.0,5.639999999999997,-30.87
15.0,5.649999999999997,-30.92
15.0,5.659999999999997,-30.96
15.0,5.669999999999997,-30.99
15.0,5.679999999999997,-31.0
15.0,5.689999999999997,-30.99
15.0,5.699999999999997,-30.98
15.0,5.709999999999996,-30.98
15.0,5.719999999999997,-30.98
15.0,5.729999999999997,-30.97
15.0,5.739999999999997,-30.95
15.0,5.7499999999999964,-30.91
15.0,5.759999999999997,-30.9
15.0,5.769999999999997,-30.89
15.0,5.779999999999997,-30.87
15.0,5.7899999999999965,-30.88
15.0,5.799999999999997,-30.89
15.0,5.809999999999997,-30.9
15.0,5.819999999999997,-30.9
15.0,5.8299999999999965,-30.9
15.0,5.839999999999997,-30.9
15.0,5.849999999999997,-30.9
15.0,5.859999999999997,-30.9
15.0,5.8699999999999966,-30.89
15.0,5.879999999999996,-30.88
15.0,5.889999999999997,-30.87
15.0,5.899999999999997,-30.87
15.0,5.909999999999997,-30.86
15.0,5.919999999999996,-30.86
15.0,5.929999999999997,-30.87
15.0,5.939999999999997,-30.87
15.0,5.949999999999997,-30.87
15.0,5.959999999999996,-30.88
15.0,5.969999999999997,-30.89
15.0,5.979999999999997,-30.9
15.0,5.989999999999997,-30.91
15.0,5.9999999999999964,-30.92
15.0,6.009999999999997,-30.93
15.0,6.019999999999997,-30.93
15.0,6.029999999999997,-30.93
15.0,6.0399999999999965,-30.91
15.0,6.049999999999996,-30.92
15.0,6.059999999999997,-30.93
15.0,6.069999999999997,-30.93
15.0,6.0799999999999965,-30.93
15.0,6.089999999999996,-30.94
15.0,6.099999999999997,-30.94
15.0,6.109999999999997,-30.94
15.0,6.1199999999999966,-30.95
15.0,6.129999999999996,-30.96
15.0,6.139999999999997,-30.97
15.0,6.149999999999997,-30.99
15.0,6.159999999999997,-31.0
15.0,6.169999999999996,-31.02
15.0,6.179999999999996,-31.04
15.0,6.189999999999997,-31.04
15.0,6.199999999999997,-31.04
15.0,6.209999999999996,-31.03
15.0,6.219999999999996,-31.01
15.0,6.229999999999997,-30.98
15.0,6.239999999999997,-30.96
15.0,6.2499999999999964,-30.94
15.0,6.259999999999996,-30.94
15.0,6.269999999999997,-30.95
15.0,6.279999999999997,-30.95
15.0,6.2899999999999965,-30.94
15.0,6.299999999999996,-30.92
15.0,6.309999999999997,-30.92
15.0,6.319999999999997,-30.91
15.0,6.3299999999999965,-30.91
15.0,6.339999999999996,-30.9
15.0,6.349999999999996,-30.89
15.0,6.359999999999997,-30.89
15.0,6.3699999999999966,-30.88
15.0,6.379999999999996,-30.88
15.0,6.389999999999996,-30.9
15.0,6.399999999999997,-30.92
15.0,6.409999999999997,-30.94
15.0,6.419999999999996,-30.95
15.0,6.429999999999996,-30.96
15.0,6.439999999999997,-30.98
15.0,6.449999999999997,-30.99
15.0,6.459999999999996,-31.0
15.0,6.469999999999996,-31.02
15.0,6.479999999999997,-31.03
15.0,6.489999999999997,-31.04
15.0,6.4999999999999964,-31.06
15.0,6.509999999999996,-31.08
15.0,6.519999999999996,-31.08
15.0,6.529999999999997,-31.07
15.0,6.5399999999999965,-31.08
15.0,6.549999999999996,-31.09
15.0,6.559999999999996,-31.1
15.0,6.569999999999997,-31.1
15.0,6.5799999999999965,-31.11
15.0,6.589999999999996,-31.13
15.0,6.599999999999996,-31.15
15.0,6.609999999999997,-31.18
15.0,6.6199999999999966,-31.2
15.0,6.629999999999996,-31.18
15.0,6.639999999999996,-31.2
15.0,6.649999999999997,-31.22
15.0,6.659999999999997,-31.24
15.0,6.669999999999996,-31.26
15.0,6.679999999999996,-31.29
15.0,6.689999999999996,-31.32
15.0,6.699999999999997,-31.34
15.0,6.709999999999996,-31.36
15.0,6.719999999999996,-31.38
15.0,6.729999999999996,-31.4
15.0,6.739999999999997,-31.4
15.0,6.7499999999999964,-31.4
15.0,6.759999999999996,-31.42
15.0,6.769999999999996,-31.44
15.0,6.779999999999997,-31.45
15.0,6.7899999999999965,-31.46
15.0,6.799999999999996,-31.45
15.0,6.809999999999996,-31.45
15.0,6.819999999999997,-31.46
15.0,6.8299999999999965,-31.46
15.0,6.839999999999996,-31.48
15.0,6.849999999999996,-31.48
15.0,6.859999999999996,-31.5
15.0,6.8699999999999966,-31.53
15.0,6.879999999999996,-31.59
15.0,6.889999999999996,-31.64
15.0,6.899999999999996,-31.69
15.0,6.909999999999997,-31.73
15.0,6.919999999999996,-31.75
15.0,6.929999999999996,-31.78
15.0,6.939999999999996,-31.8
15.0,6.949999999999997,-31.82
15.0,6.959999999999996,-31.82
15.0,6.969999999999996,-31.85
15.0,6.979999999999996,-31.9
15.0,6.989999999999996,-31.93
15.0,6.9999999999999964,-31.97
15.0,7.009999999999996,-32.0
15.0,7.019999999999996,-32.02
15.0,7.029999999999996,-32.04
15.0,7.0399999999999965,-32.06
15.0,7.049999999999996,-32.09
15.0,7.059999999999996,-32.13
15.0,7.069999999999996,-32.17
15.0,7.0799999999999965,-32.21
15.0,7.089999999999996,-32.25
15.0,7.099999999999996,-32.29
15.0,7.109999999999996,-32.32
15.0,7.1199999999999966,-32.36
15.0,7.129999999999996,-32.4
15.0,7.139999999999996,-32.43
15.0,7.149999999999996,-32.47
15.0,7.159999999999996,-32.5
15.0,7.169999999999996,-32.54
15.0,7.179999999999996,-32.56
15.0,7.189999999999996,-32.59
15.0,7.199999999999996,-32.62
15.0,7.209999999999996,-32.64
15.0,7.219999999999996,-32.66
15.0,7.229999999999996,-32.69
15.0,7.239999999999996,-32.71
15.0,7.2499999999999964,-32.74
15.0,7.259999999999996,-32.76
15.0,7.269999999999996,-32.78
15.0,7.279999999999996,-32.81
15.0,7.2899999999999965,-32.83
15.0,7.299999999999996,-32.84
15.0,7.309999999999996,-32.86
15.0,7.319999999999996,-32.88
15.0,7.329999999999996,-32.89
15.0,7.339999999999996,-32.89
15.0,7.349999999999996,-32.9
15.0,7.359999999999996,-32.9
15.0,7.369999999999996,-32.91
15.0,7.379999999999996,-32.93
15.0,7.389999999999996,-32.95
15.0,7.399999999999996,-32.96
15.0,7.409999999999996,-32.97
15.0,7.419999999999996,-32.99
15.0,7.429999999999996,-33.02
15.0,7.439999999999996,-33.04
15.0,7.449999999999996,-33.07
15.0,7.4599999999999955,-33.09
15.0,7.469999999999996,-33.11
15.0,7.479999999999996,-33.13
15.0,7.489999999999996,-33.16
15.0,7.499999999999996,-33.18
15.0,7.509999999999996,-33.21
15.0,7.519999999999996,-33.24
15.0,7.529999999999996,-33.27
15.0,7.539999999999996,-33.29
15.0,7.549999999999996,-33.31
15.0,7.559999999999996,-33.34
15.0,7.569999999999996,-33.35
15.0,7.579999999999996,-33.36
15.0,7.589999999999996,-33.36
15.0,7.599999999999996,-33.37
15.0,7.609999999999996,-33.38
15.0,7.619999999999996,-33.38
15.0,7.6299999999999955,-33.38
15.0,7.639999999999996,-33.36
15.0,7.649999999999996,-33.34
15.0,7.659999999999996,-33.31
15.0,7.6699999999999955,-33.33
15.0,7.679999999999996,-33.33
15.0,7.689999999999996,-33.32
15.0,7.699999999999996,-33.3
15.0,7.7099999999999955,-33.28
15.0,7.719999999999996,-33.26
15.0,7.729999999999996,-33.22
15.0,7.739999999999996,-33.18
15.0,7.749999999999996,-33.15
15.0,7.759999999999996,-33.13
15.0,7.769999999999996,-33.13
15.0,7.779999999999996,-33.14
15.0,7.789999999999996,-33.15
15.0,7.799999999999995,-33.17
15.0,7.809999999999996,-33.19
15.0,7.819999999999996,-33.21
15.0,7.829999999999996,-33.23
15.0,7.839999999999995,-33.23
15.0,7.849999999999996,-33.25
15.0,7.859999999999996,-33.27
15.0,7.869999999999996,-33.27
15.0,7.8799999999999955,-33.26
15.0,7.889999999999996,-33.24
15.0,7.899999999999996,-33.24
15.0,7.909999999999996,-33.26
15.0,7.9199999999999955,-33.29
15.0,7.929999999999996,-33.31
15.0,7.939999999999996,-33.32
15.0,7.949999999999996,-33.33
15.0,7.9599999999999955,-33.35
15.0,7.969999999999995,-33.36
15.0,7.979999999999996,-33.36
15.0,7.989999999999996,-33.36
15.0,7.999999999999996,-33.36
15.0,8.009999999999996,-33.36
15.0,8.019999999999996,-33.36
15.0,8.029999999999996,-33.37
15.0,8.039999999999996,-33.39
15.0,8.049999999999995,-33.4
15.0,8.059999999999997,-33.42
15.0,8.069999999999997,-33.44
15.0,8.079999999999997,-33.47
15.0,8.089999999999996,-33.49
15.0,8.099999999999996,-33.51
15.0,8.109999999999996,-33.54
